2/19/2023 11:06:31 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:06:36 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:06:41 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:06:46 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:06:51 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:06:56 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:07:01 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:07:06 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:07:11 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:07:16 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:07:21 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:07:26 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:09:07 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:09:12 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:09:17 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:09:22 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:09:27 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:10:10 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:10:15 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:10:20 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:10:25 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:10:30 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:10:35 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:10:40 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:10:45 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:10:50 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:12:07 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:12:12 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:12:17 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:12:22 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:12:27 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:12:32 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:12:37 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:12:42 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:12:47 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:12:52 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:12:57 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:13:02 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:13:07 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:13:12 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:13:17 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:13:22 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:13:27 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:13:32 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:13:37 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:13:42 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:13:47 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:13:52 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:13:57 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:14:02 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:14:07 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:14:12 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:14:17 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:14:22 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:14:27 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:14:32 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:14:37 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:15:34 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:15:39 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:15:44 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:15:49 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:15:54 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:15:59 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:16:04 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:16:09 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:16:14 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:16:19 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:16:24 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:16:29 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:16:34 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:16:39 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:19:23 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:19:28 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:19:33 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:19:38 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:19:43 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:20:16 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:20:21 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:20:26 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:20:31 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:20:36 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:20:41 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:20:46 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:20:51 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:20:56 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:21:01 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:21:06 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:21:11 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:21:16 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:21:21 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:21:26 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:21:31 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:21:36 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:21:41 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:21:46 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:21:51 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:21:56 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:22:01 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:22:06 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:22:11 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:22:16 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:22:21 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:22:26 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:48:12 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:48:17 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:50:36 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:50:41 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:50:46 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:50:51 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:50:56 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:51:01 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:51:06 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:51:11 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:51:16 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:51:21 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:52:05 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:52:10 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:52:58 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:53:03 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:53:08 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:53:13 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:53:18 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
